income,height,weight,age,marital,sex,education,afqt
59000,74,250,49,divorced,male,12,60.681
23000,66,145,51,married,female,12,NA
44000,60,155,51,married,female,13,81.924
97500,68,250,51,married,female,12,76.508
120000,67,155,50,married,male,18,97.506
60000,66,130,50,married,female,14,32.902
45000,71,185,49,married,male,12,54.302
32000,73,160,49,divorced,male,12,NA
45000,68,160,54,divorced,female,12,86.213
78000,72,205,49,married,male,13,88.839
85000,68,200,53,divorced,male,15,73.454
36000,62,180,51,single,female,9,70.472
60900,66,162,51,married,female,12,54.943
32000,67,220,48,married,female,16,87.764
26000,62,155,53,separated,female,9,NA
61000,64,172,51,married,female,16,71.105
50000,68,189,52,married,male,12,56.903
94087,66,155,55,married,female,18,85.924
58500,73,240,48,divorced,male,12,66.841
40000,64,165,51,divorced,female,12,35.256
40000,63,153,54,divorced,female,14,21.851
9000,64,160,55,divorced,female,16,50.928
52000,75,175,55,married,male,12,59.009
28000,62,145,52,divorced,female,12,39.133
65000,62,113,55,married,female,16,73.529
100000,70,167,54,married,male,18,94.762
44000,70,150,49,married,female,13,66.337
72000,72,240,48,married,male,15,77.849
43347,67,290,51,married,female,13,94.245
42000,63,285,49,divorced,female,14,89.759
75000,65,160,51,married,female,20,52.811
43000,65,150,53,divorced,female,12,74.172
95000,72,201,52,married,male,18,81.774
45000,68,185,52,married,female,18,80.927
80000,71,185,49,married,male,16,78.523
16000,67,129,54,married,female,14,61.494
56000,72,200,52,married,male,14,49.038
110000,68,135,51,married,female,16,93.854
80000,74,250,51,married,male,15,100
100000,67,180,53,divorced,female,16,100
44845,66,200,49,divorced,female,14,88.799
55000,68,180,52,single,female,12,62.096
343830,74,205,48,single,male,16,90.913
343830,69,140,48,married,male,16,89.253
13000,64,160,54,married,female,19,99.188
76000,73,205,53,married,male,20,98.78
21000,66,184,50,divorced,female,13,11.317
12000,66,148,54,single,female,14,NA
50000,58,140,52,divorced,female,15,49.784
29000,69,197,52,separated,male,12,9.201
76000,68,175,49,divorced,male,14,8.861
20000,59,170,48,married,female,12,20.801
343830,69,300,53,widowed,male,16,49.06
50000,72,225,48,married,male,12,44.827
50000,73,235,48,divorced,male,12,50.489
117000,70,210,50,married,female,18,90.79
41500,61,129,49,married,female,12,57.761
100000,72,240,48,married,male,12,57.333
18000,66,180,54,divorced,male,13,10.846
11000,69,246,52,divorced,male,12,54.553
63000,73,200,53,married,male,12,46.544
40000,72,210,52,married,male,16,NA
39000,69,155,51,married,female,14,37.254
43000,67,289,51,married,female,12,64.154
14000,64,185,50,divorced,female,12,33.379
343830,74,210,51,married,male,19,67.468
11000,64,123,48,married,female,20,93.686
14000,67,215,53,widowed,female,12,16.014
73000,71,235,51,divorced,male,18,97.808
64000,64,165,49,married,male,16,91.35
173000,69,155,49,married,male,20,92.807
10000,75,250,53,divorced,male,18,74.6
343830,77,290,50,married,male,18,92.529
125000,75,190,49,married,male,16,90.868
21450,62,160,52,married,female,16,81.416
30000,72,180,53,divorced,male,14,30.393
18000,71,235,49,divorced,male,12,51.305
72500,67,200,52,married,male,14,82.984
85000,75,308,49,married,male,16,75.101
120000,73,180,48,married,male,17,99.6
52000,72,185,49,married,male,13,79.761
2200,60,145,52,married,female,16,86.544
343830,70,155,49,married,male,18,83.431
94000,71,210,50,divorced,male,16,93.865
52000,71,200,51,married,male,20,92.888
343830,71,170,55,married,male,20,93.615
100000,67,170,53,married,female,16,56.741
70000,67,145,51,married,female,16,51.486
343830,68,165,49,married,male,16,75.594
30000,65,185,50,divorced,female,14,69.025
51000,73,205,53,married,male,16,84.705
125000,77,210,48,divorced,male,16,99.914
72000,68,180,55,single,female,18,63.919
92000,69,145,51,divorced,male,18,74.43
35000,62,170,50,divorced,female,12,27.411
57000,72,295,52,married,male,13,82.183
51000,70,215,53,divorced,female,12,50.191
2400,73,190,48,married,male,16,69.363
44000,68,212,51,married,female,18,77.538
66000,67,165,54,married,female,18,60.383
42000,63,123,51,married,female,12,NA
1500,63,118,48,married,female,16,NA
55000,70,185,52,married,male,14,22.794
54000,64,120,48,married,female,12,76.986
40000,76,250,50,single,male,12,53.785
100000,72,200,49,widowed,female,14,78.138
35000,67,133,53,married,female,16,87.206
49000,64,145,50,married,female,18,57.964
140000,66,145,48,married,female,18,98.883
95000,67,160,50,divorced,male,18,96.914
106000,69,165,48,married,male,18,88.365
45000,64,116,53,married,female,12,33.917
5000,65,225,51,married,female,11,NA
83000,70,270,50,married,male,12,3.486
62000,62,180,51,single,female,12,16.355
30000,74,200,52,widowed,male,12,12.083
50000,79,235,48,single,male,16,5.683
45000,59,190,54,single,female,9,1.585
40000,77,320,53,married,male,14,25.725
55000,65,175,52,married,female,16,33.404
25000,71,200,54,single,male,12,27.045
55000,67,165,51,single,male,12,13.954
40000,64,135,49,separated,female,13,16.305
39000,76,295,50,married,male,9,27.87
63000,73,210,50,married,male,12,34.369
150000,69,168,50,married,male,14,69.89
160000,72,200,54,married,male,16,64.451
28000,69,155,50,single,male,16,92.321
12000,64,145,48,married,female,14,84.309
38000,67,190,52,married,female,16,80.035
34650,66,240,48,divorced,female,2,17.848
343830,72,301,54,married,male,19,92.481
343830,69,245,54,married,male,16,100
24000,68,200,55,married,female,12,16.813
29000,69,179,51,married,male,12,14.441
56000,56,NA,53,married,female,12,27.336
45000,61,120,55,married,female,12,36.821
34000,66,217,54,divorced,female,13,42.89
65000,66,170,50,divorced,female,14,22.435
44000,64,140,49,divorced,female,13,5.375
32000,65,135,49,divorced,female,18,46.128
56000,69,200,54,married,male,12,60.943
48000,68,182,49,married,male,20,45.724
92000,68,209,54,married,male,13,13.462
53000,70,245,48,married,male,14,68.077
73000,67,155,48,single,male,18,81.673
15000,67,160,52,separated,male,7,NA
35000,65,155,50,single,male,12,13.418
65000,67,189,48,married,male,11,27.247
23000,63,150,49,married,female,12,38.207
37000,67,206,54,single,female,12,8.873
23000,64,223,52,divorced,female,12,21.535
18000,74,236,52,divorced,male,11,10.707
163000,66,134,51,married,female,16,96.219
51000,65,162,48,divorced,male,12,27.754
85000,71,220,48,divorced,male,12,22.701
87500,61,190,47,married,female,16,99.7
30000,59,123,48,married,female,12,24.289
69000,65,195,53,divorced,female,16,53.094
15000,72,200,51,married,male,12,84.93
43600,67,155,53,married,female,13,66.706
30000,64,150,51,married,female,12,57.901
40000,71,174,48,married,male,12,44.242
24000,60,150,48,widowed,female,12,41.801
13203,64,NA,55,divorced,female,14,68.161
35000,64,225,55,married,female,13,74.218
65000,69,160,51,married,male,16,65.827
343830,70,220,50,married,male,12,46.939
18000,68,183,54,married,male,11,79.94
76000,62,136,52,divorced,female,11,41.698
25000,62,148,49,married,female,13,85.097
33000,72,295,48,divorced,male,13,85.777
82000,64,152,53,married,female,18,52.676
63000,65,138,51,single,female,14,33.359
343830,64,170,48,married,male,18,93.952
60000,70,200,51,married,male,16,68.436
343830,70,220,49,married,male,16,77.229
9000,65,150,54,married,female,14,84.638
22000,71,140,49,divorced,male,12,78.162
40000,76,185,52,single,male,12,NA
2200,69,195,50,married,male,9,11.904
17760,69,235,48,single,female,12,20.078
130000,76,209,53,married,male,13,57.165
26000,66,190,50,divorced,female,12,60.404
24000,73,240,48,married,female,12,NA
37000,68,190,48,married,male,12,12.918
20000,67,210,55,married,female,19,84.766
40000,73,260,55,married,male,17,91.062
343830,70,200,55,married,male,14,78.525
30000,68,145,53,married,female,12,43.387
58000,68,160,49,divorced,male,12,41.162
50000,74,212,53,married,male,12,46.741
54000,68,177,51,married,female,18,60.81
70000,62,78,50,divorced,female,16,76.602
28000,64,200,50,married,female,16,82.381
82500,67,228,50,married,female,12,87.379
48500,69,250,52,married,male,12,28.067
7074,70,240,50,married,male,14,73.265
43000,63,140,54,divorced,female,12,40.437
37000,69,180,53,married,male,11,46.031
70000,69,165,49,divorced,male,16,94.695
73714,62,138,50,divorced,female,20,97.965
26000,64,158,51,married,female,16,57.772
20000,74,170,48,married,male,11,0.473
18000,69,235,51,single,male,12,8.489
48000,75,225,48,married,male,12,59.908
40000,72,180,51,married,male,12,17.871
18408,67,165,56,married,male,9,9.922
60000,62,190,52,married,female,12,24.718
100000,71,190,54,married,male,17,95.956
70000,72,280,51,single,female,18,64.006
36000,67,180,50,married,male,14,64.073
35000,66,175,48,divorced,male,12,0.094
45000,66,170,48,married,female,13,80.354
30000,64,124,51,married,female,14,42.47
25000,65,165,49,divorced,female,12,16.359
52000,72,205,50,divorced,male,12,63.13
19000,74,215,49,single,male,14,30.725
12480,61,170,54,married,female,9,5.276
55000,70,195,50,married,male,12,62.963
32000,66,210,49,married,female,12,28.605
22000,68,180,50,married,female,14,59.747
92000,67,190,50,divorced,female,16,27.311
81000,66,320,53,single,female,12,41.113
23000,63,155,54,married,female,12,52.544
65000,69,137,49,divorced,female,16,50.374
175000,68,210,50,married,male,12,11.085
38000,70,200,52,married,male,12,20.127
29000,68,196,48,married,female,12,82.644
125000,70,175,49,married,male,16,48.236
120000,70,187,50,single,male,16,92.381
38000,70,152,50,married,male,16,88.546
23522,66,185,55,single,female,12,9.084
30000,67,150,49,married,female,12,19.95
53000,64,199,54,divorced,female,14,41.069
46000,64,NA,52,married,female,12,46.689
10000,71,200,49,single,male,12,35.322
16000,60,166,52,separated,female,15,24.441
118000,72,195,49,married,male,18,91.533
70000,66,220,48,separated,female,15,12.309
32000,71,240,53,widowed,male,12,2.393
30000,59,206,49,divorced,female,12,13.821
1000,64,196,53,single,female,10,5.957
42000,67,190,53,married,female,12,17.959
19000,67,240,53,married,male,14,21.024
42000,61,200,51,married,female,20,72.311
19000,68,180,52,married,male,11,11.081
24000,67,238,48,divorced,female,14,32.175
171000,71,231,49,married,male,16,80.634
18000,66,220,50,married,female,16,21.275
25000,67,310,48,married,male,12,71.015
61000,61,193,51,married,female,12,31.476
40000,70,250,49,married,male,11,8.107
30160,66,200,52,single,female,12,73.808
76000,62,142,53,single,male,20,92.621
77000,62,145,50,married,female,17,88.047
79000,63,121,54,married,female,15,20.119
126000,67,180,50,married,male,15,90.242
11000,64,200,48,separated,female,15,53.729
30000,70,167,48,separated,male,12,51.351
74000,62,326,55,married,female,13,85.846
25000,67,175,50,divorced,male,12,60.57
53000,68,205,53,married,male,15,90.791
75000,72,320,49,married,male,12,63.549
157968,71,210,51,married,male,18,92.202
50000,69,210,50,divorced,male,17,64.895
20000,66,188,50,divorced,male,14,29.616
78000,73,360,51,single,male,13,75.174
80000,66,150,49,married,female,12,25.167
80000,65,200,48,divorced,female,14,67.444
4200,65,210,50,married,female,14,54.546
41000,65,135,55,widowed,female,16,46.367
42000,68,195,53,divorced,male,7,16.689
46000,64,230,52,divorced,female,12,57.462
112434,61,238,55,single,female,12,82.756
24000,68,200,53,married,male,11,41.171
60000,69,175,50,married,male,16,13.979
100000,65,140,50,divorced,female,12,38.251
45172,59,150,50,divorced,female,8,16.727
77690,71,270,53,married,male,12,62.811
55000,66,145,53,married,female,18,96.079
42000,62,138,49,widowed,female,15,45.168
78000,68,180,48,married,male,17,50.641
25000,63,196,50,divorced,female,9,NA
55000,75,250,50,single,male,16,86.675
343830,72,163,49,married,male,20,95.554
103000,67,140,51,married,female,20,92.849
43000,66,150,55,married,female,14,69.935
74587,61,165,53,married,female,12,41.293
52000,64,165,54,married,female,16,54.79
70000,69,210,52,married,male,13,62.172
111000,71,170,50,married,male,16,92.568
58000,69,180,49,married,male,16,73.296
10000,71,165,53,divorced,male,12,50.049
64000,72,185,51,married,male,20,80.481
40000,65,180,51,divorced,female,12,NA
3000,64,125,49,married,female,12,9.351
2000,64,120,55,married,female,18,86.339
35000,74,175,55,married,male,15,59.466
40000,66,156,51,divorced,male,12,1.645
90000,71,200,47,married,male,11,32.908
63000,70,230,54,divorced,male,16,12.592
18000,74,239,49,divorced,male,1,24.866
60000,67,180,51,divorced,male,14,70.744
78000,68,205,51,married,male,12,30.292
10000,65,300,51,married,female,13,37.618
40000,75,270,50,married,male,11,12.131
24000,67,170,49,married,female,12,60.762
36000,70,200,48,married,male,12,78.064
32000,70,195,54,married,male,12,47.451
61000,72,350,50,married,male,14,6.546
27000,73,298,50,divorced,male,12,39.194
55000,72,210,52,married,male,11,15.933
32000,67,140,52,married,female,14,68.129
46500,68,155,50,married,male,12,58.604
9386,70,194,49,married,female,12,65.355
14300,64,165,53,divorced,female,12,34.151
120000,71,185,48,married,male,14,61.514
7000,65,170,49,single,male,12,1.695
45000,71,205,54,widowed,male,16,90.927
32000,67,140,52,married,female,16,82.053
158000,67,175,54,single,female,16,67.705
50000,64,160,54,divorced,female,16,NA
86000,72,207,54,married,male,12,60.756
105000,80,270,55,married,male,16,87.384
60000,68,160,51,married,male,12,84.222
150000,66,120,48,married,female,16,78.596
22000,64,180,55,married,female,12,31.898
32000,70,168,52,single,male,12,40.361
43000,67,198,51,married,female,12,53.676
118000,67,150,52,married,female,18,96.974
36000,72,288,52,single,male,14,22.964
50000,68,250,55,married,female,13,48.911
16000,65,150,51,married,female,12,39.065
10000,60,200,51,married,female,13,84.654
14000,76,270,56,divorced,male,12,78.565
1200,69,180,51,single,male,9,13.645
60087,74,180,50,married,male,16,96.857
42000,63,115,54,divorced,female,16,76.762
52000,74,200,51,married,male,12,50.823
75000,60,167,53,divorced,female,11,31.278
30000,69,165,55,divorced,male,9,27.004
50000,71,220,53,married,male,14,71.671
50000,65,185,50,married,male,12,17.246
343830,71,160,51,single,male,16,93.654
112000,65,126,48,single,female,18,77.518
58000,72,199,52,married,male,13,29.568
100000,72,170,50,married,male,16,58.528
15000,65,170,49,single,female,14,11.248
7800,66,180,55,separated,female,4,4.312
2500,62,162,50,divorced,female,10,4.607
110000,66,188,49,married,male,12,86.463
50000,67,158,48,married,male,12,46.837
50000,69,180,49,married,male,18,90.381
85000,61,116,50,single,female,9,59.109
110000,60,150,50,divorced,female,20,86.364
24000,64,204,52,single,female,16,93.673
343830,72,165,53,married,male,16,95.855
65000,72,175,48,divorced,male,11,52.997
62736,66,155,52,married,female,19,99.032
56250,75,103,49,married,male,20,93.797
35000,76,255,50,divorced,male,18,76.715
10000,60,190,54,married,male,12,42.103
72,70,167,50,married,male,12,23.267
25000,65,243,48,divorced,female,16,97.577
48000,65,130,55,married,female,14,79.312
36000,77,220,52,married,male,12,26.497
600,68,184,50,divorced,female,9,33.018
52000,68,230,50,married,female,14,81.671
98000,72,200,48,divorced,male,16,94.559
34000,68,190,55,married,female,14,47.208
55000,61,200,49,married,female,13,56.186
56000,61,110,48,married,female,12,34.657
20414,75,207,56,married,male,12,13.91
17000,65,260,52,single,female,10,38.478
11000,74,200,53,widowed,male,18,53.129
24000,66,200,50,divorced,male,12,9.581
40000,65,200,49,married,female,13,63.042
85000,72,240,49,married,male,16,46.534
1800,72,198,49,divorced,male,12,6.02
86000,73,250,53,married,male,13,63.044
133000,72,215,50,married,male,18,60.473
343830,70,190,49,married,male,19,93.33
58000,75,150,52,single,female,12,76.215
2500,65,160,51,divorced,female,11,8.147
80000,68,140,53,married,female,19,71.146
343830,72,193,51,married,male,16,87.942
15000,65,250,54,married,female,11,NA
103,65,148,48,married,female,14,94.247
47000,72,172,53,married,male,12,11.388
70000,66,155,51,single,male,12,NA
88500,64,134,54,divorced,female,20,55.158
1200,70,180,55,married,female,12,60.869
22000,73,265,50,divorced,male,14,25.91
40000,71,285,49,single,male,12,61.509
32000,68,160,50,married,male,14,21.318
35000,71,187,51,single,male,10,4.853
35000,64,149,50,married,female,14,17.592
48000,76,273,55,divorced,male,16,57.865
72000,71,182,49,married,male,14,98.905
135000,74,194,53,married,male,13,68.723
53000,68,205,53,married,male,15,72.061
45000,74,240,55,married,male,16,83.129
141000,75,205,52,married,male,14,26.623
83000,74,170,48,married,male,16,30.349
21000,68,240,53,married,female,12,34.095
343830,68,175,50,single,male,12,65.975
11000,64,130,49,separated,female,14,44.579
